"tweet_id","tweet_text","user_description","labels wild life trade = 1, non wild life trade = 0"
"404","New stock: #VintageAfrican #WarMask #Guere #IvoryCoast #AfricanMask Figurine Primitive Carving Sculpture Wooden Primitive #TribalArt c1950-60's EVE {{URL}} A massive evolving inventory of African art in store. Buy direct through our website and save! {{URL}}","#Supplier of #vintage, #antique and #collectable items through our own website & Etsy as EVE of Europe @ {{URL}} and EVE de France @ {{URL}}"
"405","Ebony and Ivory {{URL}}","The Atlantic Music Experience based in Prince Edward Island!"
"406","New Acquisitions - Fantastic Pair Art Deco bronze &amp; Ivory figures #artdeco #bronze #ivory {{URL}} {{URL}}","Philip Carrol is a regular exhibitor at major British antique fairs; including the BADA Fair, Olympia & Harrogate Antiques Fair. Specialising in Fine Ceramics"
"407","Family Fun at the The French Bedroom Company! 
Georgia's (not so little) boy JakJak on our brand new Oversized Giant Cockerel Ornament in a Distressed Gold and Ivory Finish. {{URL}} {{URL}}","Combining classic French furniture with playful, progressive design, The French Bedroom Company has revolutionised bedroom styling. Tel: 01444 415430"
"408","RT {{MENTION}}: 100k terminals shipped!
{{URL}}","U AINT COOL TILL U ON TWITTER"
"409","Original 1956 GPO 332L &amp;#039;Exchange&amp;#039; Vintage Ivory Bakelite Telephone. Converted  {{URL}} via {{MENTION}} #ebay #bakelite #ivorytelephone #GPO","Buyer and seller of vintage collectables"
"410","OGP The latest from {{MENTION}}
OGP member's collections
- A 6240g ivory carving statue of Buddha
- A Chinese scholar's rock - Sardonyx (Collector: Master Zhou Changxing)
- A brilliant green enamel vase with elephant handles, Qianlong seal mark
{{URL}} {{URL}}","OGP was brought to life by a number of private collectors, as an interactive platform to gather and preserve invaluable and unique products."
"411","Vintage North American Hunting Club Eagle Zipper Pull Key Fob Key Chain {{URL}} {{URL}}",""
"412","I can be a bitch, too, if I try to be","Who, me?"
"413","Coconut and ivory pot {{URL}} {{URL}}","Vangelli Gallery ~ 30 Years at the Top of European Antiquarianism and Love of Art ~ BADA & LAPADA member ~"
"414","Original 1957 GPO 332L Vintage Ivory Bakelite Telephone. Converted &amp;amp; Working {{URL}} via {{MENTION}} #vintage #bakelite #ivorytelephone","Buyer and seller of vintage collectables"
"415","Started rehearsals of Mario O'Hara's STAGESHOW.  Mario was able to attendthe reading rehearsals before he passed away 2 months ago.",""
"416","19th Century Meissen Figurine of Cupid Sewing Broken Heart

Buy this wonderful #MeissenPorcelainSculpture @ {{URL}}

#Ivoryandart #art #sculpture #sculptures #homedecor #homedecoration #summersale #summersales {{URL}}","I love Art especially Carved legal ivory"
"417","#walrus #ivory conchpins #handcarved by #jamiethibault 6g #plugs #tunnels #conch #jewelry #handmade #novascotia #NS {{URL}}","I am an Acadian Woodcarver. I create custom hardwood carvings, sculptures, jewelry, canes & fiddles. Nova Scotia, Canada"
"418","Vintage Lenox Vase - Fine China with a Pink Rose and Golden Leaves - Classic Ivory Porcelain with 24k Gold Trim {{URL}} via {{MENTION}}  #gotvintage #GVS #vintageLenox #lenoxvase #LenoxRoseVase","Retro, vintage, collectibles sales on Etsy and eBay.  susans*selections on eBay
{{URL}}"
"419","Vintage Hammer Brand Two Blade Pocket Knife Folding Black Silver Red Celluloid 1940s {{URL}} {{URL}}",""
"420","Dieppe ivory group of Putti at play - {{URL}} #antiques #dieppe #antique {{URL}}","Philip Carrol is a regular exhibitor at major British antique fairs; including the BADA Fair, Olympia & Harrogate Antiques Fair. Specialising in Fine Ceramics"
"421","Vintage Ivory Linen Handkerchief Brussels Style Lace, Wedding Bridal Ladies Collectible Hankie Hanky by GracesVintageGarden {{URL}}","Curated Etsy shop of vintage & antique jewelry, tea cups, porcelain, fine table linens and such. {{URL}} #cvid"
"422","Just arrived!! New Mammoth Ivory Carvings  {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"423","#Truth {{URL}}",""
"424","ODESZA, Palo Alto, CA: Register for Presale Access &amp; WIN Meet &amp; Greet with ODESZA + more!: {{URL}}","3d artist, gamer, snuggle muffin | sings, djs, snowboards | loves fauna + flora, beach scavenging + world traveling."
"425","#Auction Lot 257 - A rare carved Indian ivory chandelier in the manner of Philipp Perron #Chandelier #antiques {{URL}}",""
"426","RT {{MENTION}}: When history meets technology. {{URL}}",""
"427","The new Krasnogorsk 3 should be here in a month or two straight from Russia. I have always wanted to shoot on 16mm film. More updates soon.","Offbeat and nostalgia based media for the slightly eccentric. 
Appreciator of past film mediums and video formats."
"428","{{MENTION}} {{MENTION}} {{MENTION}} {{MENTION}} {{MENTION}} This is insanity. What happens when permissiveness changes underlying behaviors. Brazenness becomes the norm. Hard to go back.","first 500 twitter profile. living in the Bay Area with lovely Michelle and our 3 puppies."
"429","Big #Midcentury bone veneered #box.
#decoration #style {{URL}}","EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"430","Amazingly Antique French 5 lite Girandole Candelabra lamp now on eBay. This lovely completely re-wired, 
 re-strung, re-hickeyed, 5 candle cover replaced, and handmade French crown light bulbs shades. Dripping with Czech Crystals-GORGEOUS-this is heavy! {{URL}}","We are 3rd generation Brocante-Antique Import Dealers. Specializing in French, Dutch and fine items for the Ladies. We offer a variety Decor & Design services."
"431","You can buy this explicit carving of Laughing Buddha Holding a Wealth Ball in his hand carefully sculpted with original mammoth ivory.

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #ChristmasSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"432","#Mazzega #Murano #glass #sconce, #Italy #70s
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}}","EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"433","Need Insoiration? Want to know how to do something? Check us on Pinterest {{URL}}","We are 3rd generation Brocante-Antique Import Dealers. Specializing in French, Dutch and fine items for the Ladies. We offer a variety Decor & Design services."
"434","Late Victorian mahogany &amp; fruitwood travelling chess board with ivory chess pieces,c1890....{{URL}} #antiques #Chess #boardgames #Victorian #giftsforhim #giftideas #gamespeopleplay #games #chessboard #CHECKMATE #birthdaygift {{URL}}","The Centre is situated on the 2nd floor of the huge Victorian Salts Mill, in the World Heritage Site of Saltaire. 80+ traders selling a wide range of antiques."
"435","I've just posted on my #ElCidGallery Blog about: Mammoth Ivory and Feng Shui {{URL}}","El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}}"
"436","{{MENTION}} some new stock in just in time for fair #silver #ww1 #georgjensen #ivory #shooting {{URL}}",""
"437","RT {{MENTION}}: Antiques Atlas - Pair Of Antique Royal Worcester Blush Ivory Vases {{URL}} via {{MENTION}}","THE HOME OF FINE ANTIQUES. Established in 1985 David Wolfenden Antiques Ireland (02894429498) {{URL}}"
"438","Mammoth Ivory Masterpiece – Three Cats in A basket {{URL}}","I love Art especially Carved legal ivory"
"439","Sculpture of Man With Baskets in Mammoth Ivory

Buy this wonderful #Sculpture @ {{URL}}

#Ivoryandart #art #sculpture #sculptures #homedecor #homedecoration #summersale #summersales {{URL}}","I love Art especially Carved legal ivory"
"440","Louis Masriera pendant with ivory, circa 1910.  Oppose hb5578, Please RT #artnouveau {{MENTION}} {{MENTION}} {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"441","For Chess fans and fans of the Queens Gambit this Anglo-Indian ebony and ivory inlaid chess table is a highlight piece in our Traditional Home sale on 23 January, 10am. With an estimate of £800-£1200 this is certainly not an item to be missed.
{{URL}} {{URL}}","Number one Fine Art auctioneers & valuers in South London offering an annual calendar of specialist sales."
"442","RT {{MENTION}}: Pastors will pray for the fruit of the womb but never for the fruit of the testicle!- Father Angelbert Chikere","Project Manager, Business Analyst, Scrum Master, Interior designer, Fashion enthusiast....Business woman!"
"443","{{MENTION}} Could have and still could buy {{MENTION}} - HNY sir.","Student, Father of 3, Traveler, and Co-Founder of the {{MENTION}} Travel Network.  Chairman of {{MENTION}}"
"444","We have lovely Ladies items for everyone and I mean everyone. Stop by and see us or call. 419 CCPkwy Cape Coral Fl. {{URL}}","We are 3rd generation Brocante-Antique Import Dealers. Specializing in French, Dutch and fine items for the Ladies. We offer a variety Decor & Design services."
"445","{{MENTION}} You and the team do a fantastic job 👏","Livin’ the dream…aren’t you?"
"446","Hot as FUUUCK {{URL}}","bikes, reef, brew, bitches"
"447","The UK government has blocked the export of two Balthasar Permoser ivory statuettes. {{URL}} {{URL}}","#FineArtShipping #AntiqueShipping #FineArtPacking #AntiquePacking #ArtStorageLondon #BuyingtripsEurope #InteriorDesignProjects #Installations #SpecialistPacking"
"448","Describing a C14th #Mameluke ivory and wood panel to my guest at {{MENTION}} #Islamicart week private view launch night #history #islamic #art {{URL}}","History, Islamic Art & Diamonds Consultant.
Aquisitions specialist.
Manager of the Datu-Sami Fortune collection.
PhD student in counter-looting, fakes/forgeries"
"449","*179th (Jan 2022) edition of eMagazine PreSense*
Editorial on {{MENTION}}  breach of security  +   making of Indian Constitution  +  Exciting story of Arya Bhashyam who hoisted Indian tri-colour  on 26th Jan 1932
{{URL}}

{{MENTION}}  {{MENTION}} {{URL}}","Communication, Branding / Image consultant / Digital Journalist / Communication Teacher / Social worker"
"450","Look at this exotic yet outlandish work of Geisa carefully sculpted with original mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"451","RT {{MENTION}}: The Gilded Age needs to case Jane Krakowski in character as Jenna Maroney playing a character in The Gilded Age","Content strategy •  previously MTA, GSA,  ESIDesign • dog hugger• playwright• mask it or casket •#BlackLivesMatter • #TransLivesMatter • she/her"
"452","Carrington &amp; Co. London - A 19th century Rosewood and etched ivory cased eight day mantel timepiece, lot 200 inour weekly sale, est £400-£600 #antiques #clocks #auction #Lewes {{URL}}","The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex"
"453","Discover #Europe as it blooms into colour with our Flowers and Gardens Holidays! A treat for the eyes, visit the renowned #KeukenhofPark or explore the incredible #FloriadeExpo – a once a decade event! Book your springtime escape today &gt; {{URL}} {{URL}}","With Leger, you're in good company… Voted Best Coach Holiday Company (Medium) at the British Travel Awards 2016 - 18 🏆"
"454","This whole Crisis Text Line story is truly bizarre. The poor judgement involved boggles the mind. {{URL}} {{URL}}","Tech veteran (Apple, Square, Tumblr, {{MENTION}}), old school indie Mac/iOS developer, Eagle Scout. Mail: buzz at {{URL}}"
"455","What happens with ideologues take over the regulatory state? Antiques become contraband {{URL}}  #gunrights #antiques #ivory","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"456","Mammoth Ivory Tusk- The Bears

Tranquil, peaceful, beautiful and utterly unique are all words that describe this mammoth ivory tusk carving. 

{{URL}}

#animal #bears #legalmammothivory #MammothivoryTusk #tusk {{URL}}","I love Art especially Carved legal ivory"
"457","Designing a new website for Mammoth Ivory","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"458","An unusual and fine Indian miniature on ivory, c. 1880.
{{URL}} #indian #miniature #ivory #antique {{URL}}","Philip Carrol is a regular exhibitor at major British antique fairs; including the BADA Fair, Olympia & Harrogate Antiques Fair. Specialising in Fine Ceramics"
"459","I'm sooo not looking forward to getting up for work tomorrowwww - cant wait for this thing to work! {{URL}}",""
"460","RT {{MENTION}}: We are running a survey to help us better understand how we can best support our LGBTQ+ communities 🏳️‍🌈🏳️‍⚧️ 

The survey is…","views & tweets my own. #triathlete #cyclist #health"
"461","Glorious Cats The Paintings of Lesley Anne Ivory 1989 Reprint
{{URL}}","We sell art, books, vintage postcard and vinyl records from our Things Vintage website"
"462","one person followed me and one person unfollowed me // automatically checked by {{URL}}","👩🏾‍💻Ambassador {{MENTION}} | Former Mobile Industry Influencer | MobileDiva | Techsy mommy to the 3rd Power! Tech + Sexy = Techsy! #techsy. 🥑 #TeamHumanity"
"463","You can obtain this glorious carving of Laughing Buddha twiddling with 2 kids rigorously carven with original mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"464","{{MENTION}} {{MENTION}} Congratulations!","Software engineer at Facebook.  (Still working on compilers.)"
"465","A fantastic end to the year for the #WoolleyandWallis English and European Ceramics Department. Read more in the #BBC #BBCWiltshire article: 
{{URL}}","Fine Art auction house with specialist departments including Silver, Jewellery, Paintings, Furniture, African Art, Militaria, Ceramics, Design and Asian Art"
"466","Used Vietnam US Army 7th Infantry Division Subdued Patch U.S. Military {{URL}} {{URL}}","Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"467","{{MENTION}} {{MENTION}} He didn't because team politics not only betrayed him but to nation also.","Actor, Writer, Director & Producer"
"468","Eventually, Committee 1 of CITES approved by consensus the idea of the Secretariat conducting a study on the extent of mammoth ivory acting as a cover for banned elephant ivory. It was the CITES powers giving Israel a polite way to save itself from an embarrassing defeat.","Ivory’s contributions to the past and its significance in the future eclipse any unreasonable or ineffective restraints on its trade or movement."
"469","Just arrived!! New Mammoth Ivory Carvings  {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"470","RT {{MENTION}}: Paul Heermann (1673-1732) - Cupid pissing, ivory relief carving. End the modern ivory trade but please #protectantique…","I'm Tom Weathergym, antiques dealer! All my thoughts and quotes are my own!    Why the hell wouldn't they be?  #blahblahblahnotmycuppatea"
"471","Vintage Faded Gold Tone Silver Tone  Oval Tie Clip Tie Bar {{URL}} {{URL}}",""
"472","RT {{MENTION}}: I wrote about the revival of the EARN IT Act, which is bad and should go away

{{URL}} {{URL}}","Board Partner {{MENTION}}. Technology historian and futurist. Student of business. Teacher. Collector."
"473","RT {{MENTION}}: Atq ""KING KALAKAUA OF HAWAII"" Royal Book of Autographs 2 Crests-QUEEN EMMA Photo {{URL}} {{URL}}",""
"474","Byzantine #ivory crucifix circa 1360 from #TheMet, banned by CT HB5578,  RT {{MENTION}} {{MENTION}}@SharkBits88 {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"475","Group of European ivory
animals playing
#antiques #antiquesinArgentina {{URL}}","From Argentina to the world, blending our name with tradition and avant-garde, with more than 45 years of experience in arts and antiques. Santostefano Antiques"
"476","Photoshoot of the Mammoth ivory carvings","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"477","Buddha carving from ivory mammoth {{URL}}",""
"478","Mammoth Ivory Figurine -The New archery samurai kneeling

Genuine MAMMOTH IVORY FIGURINE portraying a Samurai kneeling down, about to shoot an arrow.

#artcollector #ivory #sculptures

{{URL}} {{URL}}","I love Art especially Carved legal ivory"
"479","Vintage The Ideal USA 2 Blade Black Pocket Knife {{URL}} {{URL}}","Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"480","stunning Cantonese embroidered (on verso &amp; recto) ivory silk fan lined with ostrich feathers, Lot 155 from our Fine Art &amp; Antiques sale.

Estimate: £100-200

More images available in our online catalogue

#fan  #antique #chineseart #craft #chinesecraft #silkfan 
 #art #auction {{URL}}","Leading Auction House in Glasgow.
Contact us: 0141 954 1500
email: {{EMAIL}}
Auctions: {{URL}}"
"481","19TH CENTURY HAND PAINTED MINIATURE PORTRAIT ON IVORY BY OLGA PERIN {{URL}}","#Antiques #Art #PortraitMiniatures Ama {{URL}} ebay {{URL}} Pin {{URL}} Etsy {{URL}}"
"482","RT {{MENTION}}: Waddle 🐧
Waddle 🐧

#FinsUp x #DolphinsElevator {{URL}}","Stand up guy / ΦΣΦ / LW"
"483","When you're between 1% and 2% compound monthly growth it doesn't feel as good as it used to.

It might be a stretch to call it a struggle. You're likely still growing faster than most established businesses your size.

But you rarely see other SaaS founders sharing those numbers.","Host of {{MENTION}} customer interview examples podcast | Co-founder {{MENTION}} Coworking & {{MENTION}} | Research & Marketing for Micro-SaaS | Ruby Dev"
"484","Take a look at this amazing Mammoth Ivory Netsuke {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"485","{{MENTION}} {{MENTION}} I ❤️ Cody but I 100% approve of this decision","Loves: healthy living, art, clever marketing, street festivals, eating outside, good wine, great food, awesome design, & things that make me use my noggin."
"486","Vintage Camillus New York USA #21 Cattle Bone 2 Blade Serpentine Pocket Knife {{URL}} {{URL}}","Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"487","HB5578 will require documentation the ivory on this finial is antique- hoping that will save elephants in Africa??!! {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"488","I just discovered this on Poshmark: B. Makowsky ivory leather top zip shoulder bag. {{URL}} via {{MENTION}}","Artisian of many medias! Knits, crochets, upcycles, sewing, etc.  Love to blog too! :) {{URL}}"
"489","Federal chest from Portsmouth, sold by Skinner for $270,000, banned if MA hb1275 passes {{MENTION}} #ivory #antiques {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"490","Finally, our webshop Mammoth Ivory Carvings is online! Check it out! {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"491","This is prob the coolest thing I’ve seen for back country skiing {{URL}} prob something {{MENTION}} {{MENTION}} should know about.","product guy, owner {{MENTION}}, x@greenlightcard, x@opentable x@awscloud, x@Twitter, x@Yahoo, love: tech, food, photography & travel. tweets are my own."
"492","Mammoth Ivory Jewelry – Dragon Ring

This hand made Mammoth Ivory Jewelry was hand made by top artist.

{{URL}}

#dragon #ivory #mammothivory #art #jewelry #masterpiece {{URL}}","I love Art especially Carved legal ivory"
"493",".{{MENTION}} and {{MENTION}}: This is SHAMEFUL! Anti-#LGBT guidance is an affront to American values. {{MENTION}} {{MENTION}}","Creative everything & blogger. Like Goldilocks, I want it all to be “just right”. My life has a soundtrack, colors, flavors & scents attached to it."
"494","Wordle 223 2/6

🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩 I’m new. Is this how you do it?","doing the best I can with the information I have"
"495","A #Japanese carved #ivory #Okimono of an egg seller from #Meiji period; the seated figure is holding an egg in his left hand for close inspection.

Sold at #auction for £600 plus commission. {{URL}}","Bristol Auction Rooms are valuers and auctioneers, established over 30 years ago located at: 1-3 Yelverton Rd Bristol BS4 5HP Telephone: 0117 953 1603"
"496","Just arrived!! New Mammoth Ivory Carvings  {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"497","Look at this excellent, exquisite work of Bonsai tree with duck twins on a picket plank fastidiously carved with mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"498","Mammoth Ivory Netsuke – On The Bridge

This is Mammoth Ivory Netsuke of Bridge Scene Breathtakingly beautiful with bold, defined strokes, capturing the expression of the Japanese people that are on the bridge.
{{URL}}

#ivory #sculpture #mammothivory #netsuke #art {{URL}}","I love Art especially Carved legal ivory"
"499","Legal Mammoth Ivory Carvings – Fishing on a Boat in The sea

This beautiful piece of mammoth ivory has been carved as a fishing scene.

#ivory #mammothivory #fishing #sculpture #masterpiece #Passion #artwork {{URL}}","I love Art especially Carved legal ivory"
"500","RT {{MENTION}}: Today… a (maskless) {{MENTION}} officer fails to remove DPW worker who has just *shoved* a guy and instead continues (with glo…","Dream and hypnagogia enthusiast. VVVR co-creator"
"501","Marc Benioff discusses his early career, Salesforce's beginnings, &amp; improving the state of the world on Guy Kawasaki's Remarkable People podcast. {{URL}}","PROUD Member of the Salesforce Ohana. COMMON SENSE ADVOCATE. Husband, Dad, 2 x Ironman, Boston Marathoner, Lifelong Learner and Coach"
"502","You can purchase this stunning, nonetheless distinctive work of meditating seated Buddha fastidiously carved with mammoth ivory. 

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"503","Young girls today are looking for trouble posting pics like this, she does not look older then 14 {{URL}}",""
"504","#Midcentury #biumble with #malachite fabrics by #JimThompson
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}}","EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"505","India Elephant Map #ivoryforelephants #stoppoaching #elephants for #ivory ! #animals #elephanttree {{URL}}","We create historical art from rare prints, maps, manuscripts & ancient reliefs; {{URL}}"
"506","And when the exemption ends, won't it be wonderful to see all the 200 year old elephants come back to life. Sadly, beautiful items like yours will be destroyed for scrap and meanwhile the hideous trade in modern ivory will continue practically unhindered.",""
"507","You can buy this gorgeous carving of elephant herd roaming in the jungle carefully sculpted with original mammoth ivory.

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #ChristmasSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"508","We love #Chinese #Antiques from #statues #carved figures, #vases, #whiteceramics #carved ivory #jade keep them coming!","We pay cash for your antiques and collectables - no questions, raise cash today! {{URL}}
Email: {{EMAIL}}"
"509","Just a small collection of carved Ivory and Rhinoceros antiquities that was sold, paid and collected for in our latest fine art auction. Despite the potential ban, the market is still strong for these wonderful works of art. {{URL}}","Hannam's in Hampshire host monthly four day fine art antique auctions. For further information please call 01420 511788 or email {{EMAIL}}"
"510","The ONLY thing in wiring we left is the very old slide switch &amp; it's cord as it works perfectly","We are 3rd generation Brocante-Antique Import Dealers. Specializing in French, Dutch and fine items for the Ladies. We offer a variety Decor & Design services."
"511","Jan 27, 2021 (7 PM - 9 PM) - Resources for Small Business Owners {{URL}}","Journalist in NY"
"512","{{MENTION}} experienced grapefruit flavor and disappointed not to get it again in our next pack. Is this real?! So much better than orange!",""
"513","Mammoth Ivory Masterpiece Netsuke – Tiger &amp; a Crab

Link: {{URL}}

#Ivoryandart #art #sculpture #sculptures #homedecor #homedecoration #summersale #summersales {{URL}}","I love Art especially Carved legal ivory"
"514","Amazing Mammoth Ivory Carving for Sale.  {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
